#,Name,Start,End,Length
R1,1-1,0:00.000,0:07.289,0:07.289
R2,1-2,0:07.289,0:26.376,0:19.086
R3,2-1,0:26.376,0:45.576,0:19.200
R4,2-2,0:45.576,1:01.047,0:15.470
R5,3-1,1:01.047,1:16.408,0:15.361
R6,3-2,1:16.408,1:33.143,0:16.734
R7,4-1,1:33.143,1:50.924,0:17.781
R8,4-2,1:50.924,2:13.548,0:22.623
