#,Name,Start,End,Length
R1,1-1,0:00.000,0:08.849,0:08.849
R2,2-1,0:08.849,0:16.209,0:07.360
R3,2-2,0:16.209,0:23.651,0:07.442
R4,3-1,0:23.651,0:31.863,0:08.211
R5,3-2,0:31.863,0:43.890,0:12.027
