#,Name,Start,End,Length
R1,1-1,0:00.000,0:05.661,0:05.661
R2,1-2,0:05.661,0:10.511,0:04.850
R3,2-1,0:10.511,0:15.615,0:05.103
R4,2-2,0:15.615,0:20.751,0:05.135
R5,3-1,0:20.751,0:25.581,0:04.830
R6,3-2,0:25.581,0:30.371,0:04.789
R7,4-1,0:30.371,0:34.971,0:04.600
R8,4-2,0:34.971,0:39.518,0:04.547
R9,5-1,0:39.518,0:44.120,0:04.601
R10,5-2,0:44.120,0:49.736,0:05.616
