#,Name,Start,End,Length
R0,1-1,0:00.000,0:30.935,0:30.935
R1,1-2,0:30.935,0:40.656,0:09.721
R2,1-3,0:40.656,0:50.221,0:09.565
R3,1-4,0:50.221,0:59.692,0:09.470
R4,2-1,0:59.692,1:09.059,0:09.367
R5,2-2,1:09.059,1:18.579,0:09.520
R6,2-3,1:18.579,1:27.763,0:09.184
R7,2-4,1:27.763,1:37.043,0:09.280
R8,2-5,1:37.043,1:50.802,0:13.758
R9,3-1,1:50.802,2:05.906,0:15.104
R10,3-2,2:05.906,2:15.954,0:10.048
