#,Name,Start,End,Length
R0,1-1,0:00.000,0:07.559,0:07.559
R1,1-2,0:07.559,0:15.735,0:08.176
R2,2-1,0:15.735,0:22.217,0:06.481
R3,2-2,0:22.217,0:31.079,0:08.862
R4,2-3,0:31.079,0:39.479,0:08.400
R5,2-4,0:39.479,0:45.959,0:06.480
R6,3-1,0:45.959,0:52.185,0:06.225
R7,3-2,0:52.185,0:58.999,0:06.814
R8,3-3,0:58.999,1:07.399,0:08.400
R9,4-1,1:07.399,1:17.127,0:09.728
R10,4-2,1:17.127,1:26.618,0:09.490
R11,5-1,1:26.618,1:35.247,0:08.629
R12,5-2,1:35.247,1:38.680,0:03.432
