#,Name,Start,End,Length
R1,1-1,0:00.000,0:09.340,0:09.340
R2,1-2,0:09.340,0:24.932,0:15.592
R3,2-1,0:24.932,0:41.396,0:16.464
R4,2-2,0:41.396,1:05.697,0:24.301
