#,Name,Start,End,Length
M1, Ah prends garde,0:54.441,,
R0,1-1,0:00.000,0:02.496,0:02.496
R1,1-2,0:02.496,0:11.311,0:08.814
R2,2-1,0:11.311,0:15.223,0:03.912
R3,3-1,0:15.223,0:19.059,0:03.835
R4,4-1,0:19.059,0:24.989,0:05.929
R5,5-1,0:24.989,0:33.984,0:08.995
R6,5-2,0:33.984,0:42.412,0:08.427
R7,6-1,0:42.412,0:50.367,0:07.955
R8,6-2,0:50.367,1:00.530,0:10.162
R9,6-3,1:00.530,1:09.434,0:08.904
