#,Name,Start,End,Length
R0,1-1,0:00.000,0:03.843,0:03.843
R1,2-1,0:03.843,0:07.514,0:03.670
R2,2-2,0:07.514,0:13.126,0:05.612
R3,2-3,0:13.126,0:17.569,0:04.443
