#,Name,Start,End,Length
R1,1-1,0:00.000,0:17.780,0:17.780
R2,1-2,0:17.780,0:31.741,0:13.961
R3,1-3,0:31.741,0:45.831,0:14.089
R4,1-4,0:45.831,1:00.327,0:14.495
R5,1-5,1:00.327,1:21.403,0:21.075
